ID	STRING
HMR_4938	[3.0][m02519][s] + [1.0][m02943][s] => [3.0][m02519][c] + [1.0][m02943][c]
HMR_4939	[2.0][m02519][s] + [1.0][m02943][s] => [2.0][m02519][c] + [1.0][m02943][c]
HMR_4872	[1.0][m02440][c] + [1.0][m02949][m] <=> [1.0][m02440][m] + [1.0][m02949][c]
HMR_4875	[1.0][m02659][c] <=> [1.0][m02659][s]
HMR_4874	[1.0][m02578][c] <=> [1.0][m02578][m]
HMR_8686	[1.0][m00816][c] => [1.0][m00816][s]
HMR_8687	[1.0][m01629][s] + [1.0][m02896][c] => [1.0][m01629][c] + [1.0][m02896][s]
HMR_8684	[1.0][m01306][m] + [1.0][m01628][m] <=> [1.0][m01974][m] + [1.0][m02464][m]
HMR_8685	[1.0][m00815][c] + [1.0][m02552][c] + [1.0][m01628][c] => [1.0][m00816][c] + [1.0][m02039][c] + [1.0][m02553][c]
HMR_8682	[2.0][m02026][c] + [1.0][m01629][c] <=> [1.0][m02027][c] + [2.0][m01628][c]
HMR_4877	[1.0][m02846][c] <=> [1.0][m02846][r]
HMR_8680	[1.0][m01614][c] <=> [1.0][m01614][m]
HMR_8681	[1.0][m01614][c] <=> [1.0][m01614][r]
HMR_4876	[1.0][m02845][c] <=> [1.0][m02845][r]
HMR_8688	[1.0][m01638][c] + [1.0][m02039][c] <=> [1.0][m01638][l] + [1.0][m02039][l]
HMR_8689	[1.0][m01640][p] + [1.0][m02040][p] + [1.0][m02630][p] => [1.0][m01101][p] + [1.0][m02041][p] + [1.0][m02578][p]
HMR_1240	[1.0][m00256][r] => [1.0][m00256][c]
HMR_0374	[1.0][m00113][c] + [1.0][m02040][c] => [1.0][m00114][c] + [1.0][m01597][c]
HMR_8168	[1.0][m01592][g] + [1.0][m02010][g] => [1.0][m01590][g] + [1.0][m01942][g]
HMR_1243	[1.0][m00583][c] <=> [1.0][m00583][m]
HMR_5551	[1.0][m01628][c] + [1.0][m02770][s] <=> [1.0][m01628][s] + [1.0][m02770][c]
HMR_5550	[1.0][m01628][s] + [1.0][m02360][c] => [1.0][m01628][c] + [1.0][m02360][s]
HMR_5553	[1.0][m01628][c] + [1.0][m03135][s] <=> [1.0][m01628][s] + [1.0][m03135][c]
HMR_5552	[1.0][m01369][c] + [1.0][m01628][s] <=> [1.0][m01369][s] + [1.0][m01628][c]
HMR_5555	[1.0][m01628][c] + [1.0][m02136][s] <=> [1.0][m01628][s] + [1.0][m02136][c]
HMR_5554	[1.0][m01628][c] + [1.0][m02993][s] <=> [1.0][m01628][s] + [1.0][m02993][c]
HMR_5557	[1.0][m02360][c] + [1.0][m02770][s] <=> [1.0][m02360][s] + [1.0][m02770][c]
HMR_5556	[1.0][m01628][c] + [1.0][m02184][s] <=> [1.0][m01628][s] + [1.0][m02184][c]
HMR_5559	[1.0][m02360][c] + [1.0][m03135][s] <=> [1.0][m02360][s] + [1.0][m03135][c]
HMR_5558	[1.0][m01369][c] + [1.0][m02360][s] <=> [1.0][m01369][s] + [1.0][m02360][c]
HMR_1242	[1.0][m00583][c] <=> [1.0][m00583][p]
HMR_2190	[1.0][m02444][c] + [1.0][m02678][c] => [1.0][m00890][c] + [1.0][m01596][c] + [1.0][m01597][c]
HMR_3229	[1.0][m00893][m] + [1.0][m01597][m] => [1.0][m01191][m] + [1.0][m01261][m]
HMR_3228	[1.0][m00176][m] + [1.0][m02552][m] => [1.0][m00893][m] + [1.0][m02039][m] + [1.0][m02553][m]
HMR_3221	[1.0][m00842][m] + [1.0][m01597][m] => [1.0][m00007][m] + [1.0][m01261][m]
HMR_3220	[1.0][m00701][m] + [1.0][m02552][m] => [1.0][m00842][m] + [1.0][m02039][m] + [1.0][m02553][m]
HMR_3223	[1.0][m02040][m] + [1.0][m03012][m] => [1.0][m00700][m]
HMR_3222	[1.0][m00007][m] + [1.0][m01802][m] => [1.0][m01803][m] + [1.0][m03012][m]
HMR_3225	[1.0][m00840][m] + [1.0][m01597][m] => [1.0][m01261][m] + [1.0][m02647][m]
HMR_3224	[1.0][m00700][m] + [1.0][m02552][m] => [1.0][m00840][m] + [1.0][m02039][m] + [1.0][m02553][m]
HMR_3227	[1.0][m02040][m] + [1.0][m03025][m] => [1.0][m00176][m]
HMR_3226	[1.0][m01802][m] + [1.0][m02647][m] => [1.0][m01803][m] + [1.0][m03025][m]
HMR_2191	[1.0][m00890][c] + [1.0][m02039][c] + [1.0][m02555][c] => [1.0][m00793][c] + [1.0][m02554][c]
HMR_2983	[1.0][m00125][r] + [1.0][m01334][r] + [1.0][m02759][r] <=> [1.0][m01371][r] + [1.0][m01597][r] + [1.0][m02648][r]
HMR_2982	[1.0][m00108][r] + [1.0][m01334][r] + [1.0][m02759][r] <=> [1.0][m01371][r] + [1.0][m01597][r] + [1.0][m02939][r]
HMR_2981	[1.0][m01334][r] + [1.0][m02759][r] + [1.0][m02390][r] <=> [1.0][m01371][r] + [1.0][m01597][r] + [1.0][m02389][r]
HMR_2980	[1.0][m01334][r] + [1.0][m02759][r] + [1.0][m02112][r] <=> [1.0][m01371][r] + [1.0][m01597][r] + [1.0][m03153][r]
HMR_2029	[2.0][m02039][c] + [1.0][m02630][c] + [1.0][m02969][c] => [1.0][m00432][c] + [1.0][m02040][c]
HMR_1249	[1.0][m00585][m] + [1.0][m01371][m] + [1.0][m01597][m] <=> [1.0][m00582][m] + [1.0][m01334][m] + [1.0][m02759][m]
HMR_7297	[1.0][m00138][r] => [1.0][m00138][g]
HMR_1248	[1.0][m00585][c] + [1.0][m01371][c] + [1.0][m01597][c] <=> [1.0][m00582][c] + [1.0][m01334][c] + [1.0][m02759][c]
HMR_1889	[1.0][m02046][c] + [1.0][m01980][c] + [1.0][m02963][s] <=> [1.0][m02046][s] + [1.0][m01980][s] + [1.0][m02963][c]
HMR_1888	[1.0][m02046][c] + [1.0][m02901][c] + [1.0][m01435][s] <=> [1.0][m02046][s] + [1.0][m02901][s] + [1.0][m01435][c]
HMR_1883	[1.0][m02046][c] + [1.0][m01980][c] + [1.0][m01988][s] <=> [1.0][m02046][s] + [1.0][m01980][s] + [1.0][m01988][c]
HMR_1882	[1.0][m02046][c] + [1.0][m02901][c] + [1.0][m01445][s] <=> [1.0][m02046][s] + [1.0][m02901][s] + [1.0][m01445][c]
HMR_1881	[1.0][m02046][c] + [1.0][m02900][c] + [1.0][m01445][s] <=> [1.0][m02046][s] + [1.0][m02900][s] + [1.0][m01445][c]
HMR_1880	[1.0][m02046][c] + [1.0][m01445][s] + [1.0][m01980][c] <=> [1.0][m02046][s] + [1.0][m01445][c] + [1.0][m01980][s]
HMR_1887	[1.0][m02046][c] + [1.0][m02900][c] + [1.0][m01435][s] <=> [1.0][m02046][s] + [1.0][m02900][s] + [1.0][m01435][c]
HMR_1886	[1.0][m02046][c] + [1.0][m01435][s] + [1.0][m01980][c] <=> [1.0][m02046][s] + [1.0][m01435][c] + [1.0][m01980][s]
HMR_1885	[1.0][m02046][c] + [1.0][m02901][c] + [1.0][m01988][s] <=> [1.0][m02046][s] + [1.0][m02901][s] + [1.0][m01988][c]
HMR_1884	[1.0][m02046][c] + [1.0][m02900][c] + [1.0][m01988][s] <=> [1.0][m02046][s] + [1.0][m02900][s] + [1.0][m01988][c]
HMR_9143	[1.0][m02842][x] <=> [1.0][m02842][s]
HMR_7306	[2.0][m02040][g] + [1.0][m01969][g] => [1.0][m00143][g] + [1.0][m01965][g] + [1.0][m02453][g]
HMR_7307	[1.0][m00153][r] => [1.0][m00153][g]
HMR_7304	[2.0][m02040][g] + [1.0][m01971][g] => [1.0][m00149][g] + [1.0][m01965][g] + [1.0][m02453][g]
HMR_7305	[2.0][m02040][g] + [1.0][m01970][g] => [1.0][m00148][g] + [1.0][m01965][g] + [1.0][m02453][g]
HMR_7302	[1.0][m00139][g] + [3.0][m02040][g] => [1.0][m00150][g] + [2.0][m01965][g] + [1.0][m02453][g]
HMR_7303	[1.0][m00138][g] + [2.0][m02040][g] => [1.0][m00150][g] + [1.0][m01965][g] + [1.0][m02453][g]
HMR_7300	[1.0][m00151][r] => [1.0][m00151][g]
HMR_7301	[1.0][m00140][g] + [4.0][m02040][g] => [1.0][m00150][g] + [3.0][m01965][g] + [1.0][m02453][g]
HMR_7308	[1.0][m00153][g] + [1.0][m02040][g] => [1.0][m00150][g] + [1.0][m02453][g]
HMR_7309	[1.0][m00153][g] + [1.0][m02040][g] => [1.0][m00152][g] + [1.0][m02453][g]
HMR_6309	[1.0][m02039][c] + [1.0][m01365][m] + [1.0][m02125][c] => [1.0][m02039][m] + [1.0][m01365][c] + [1.0][m02125][m]
HMR_6308	[1.0][m02039][c] + [1.0][m01365][c] + [1.0][m02658][m] => [1.0][m02039][m] + [1.0][m01365][m] + [1.0][m02658][c]
HMR_9654	[1.0][m01665][c] <=> [1.0][m01665][s]
HMR_9655	[1.0][m01955][c] <=> [1.0][m01955][s]
HMR_9652	[1.0][m02137][c] => [1.0][m02137][s]
HMR_9653	[1.0][m01687][c] <=> [1.0][m01687][s]
HMR_9650	[1.0][m01604][c] <=> [1.0][m01604][s]
HMR_9651	[1.0][m01887][c] <=> [1.0][m01887][s]
HMR_6301	[1.0][m02039][c] + [1.0][m02426][m] + [1.0][m02658][c] => [1.0][m02039][m] + [1.0][m02426][c] + [1.0][m02658][m]
HMR_6300	[1.0][m02039][c] + [1.0][m01365][m] + [1.0][m02426][c] => [1.0][m02039][m] + [1.0][m01365][c] + [1.0][m02426][m]
HMR_6303	[1.0][m02039][c] + [1.0][m02125][c] + [1.0][m02426][m] => [1.0][m02039][m] + [1.0][m02125][m] + [1.0][m02426][c]
HMR_6302	[1.0][m02039][c] + [1.0][m02426][c] + [1.0][m02658][m] => [1.0][m02039][m] + [1.0][m02426][m] + [1.0][m02658][c]
HMR_6305	[1.0][m02039][c] + [1.0][m01588][c] + [1.0][m02426][m] => [1.0][m02039][m] + [1.0][m01588][m] + [1.0][m02426][c]
HMR_6304	[1.0][m02039][c] + [1.0][m02125][m] + [1.0][m02426][c] => [1.0][m02039][m] + [1.0][m02125][c] + [1.0][m02426][m]
HMR_9658	[1.0][m02434][c] <=> [1.0][m02434][s]
HMR_6306	[1.0][m02039][c] + [1.0][m01588][m] + [1.0][m02426][c] => [1.0][m02039][m] + [1.0][m01588][c] + [1.0][m02426][m]
HMR_5308	[1.0][m02519][s] + [1.0][m01975][s] => [1.0][m02519][c] + [1.0][m01975][c]
HMR_0224	[1.0][m01371][c] + [1.0][m02040][c] + [1.0][m02674][c] => [1.0][m01285][c] + [1.0][m02751][c] + [1.0][m02674][s]
HMR_0225	[1.0][m02675][s] => [1.0][m02675][c]
HMR_0226	[1.0][m01334][c] + [1.0][m02759][c] + [1.0][m02677][c] <=> [1.0][m01371][c] + [1.0][m01597][c] + [1.0][m02675][c]
HMR_5307	[1.0][m02039][c] + [2.0][m02519][s] + [1.0][m01307][s] => [1.0][m02039][s] + [2.0][m02519][c] + [1.0][m01307][c]
HMR_5301	[1.0][m02034][c] + [1.0][m03123][c] => [1.0][m01948][c] + [1.0][m03114][c]
HMR_5303	[1.0][m01371][c] <=> [1.0][m01371][s]
HMR_2518	[1.0][m00711][c] => [1.0][m02040][c] + [1.0][m03002][c]
HMR_2848	[1.0][m00101][r] + [1.0][m02348][r] <=> [1.0][m00100][r] + [1.0][m01597][r]
HMR_2849	[1.0][m02348][c] + [1.0][m02051][r] <=> [1.0][m02348][r] + [1.0][m02051][c]
HMR_3025	[1.0][m00131][c] <=> [1.0][m00131][p]
HMR_2510	[1.0][m00113][p] + [1.0][m02630][p] => [1.0][m02041][p] + [1.0][m01664][p]
HMR_2511	[1.0][m02040][p] + [1.0][m01664][p] => [1.0][m00801][p]
HMR_2512	[1.0][m00801][p] + [1.0][m02552][p] => [1.0][m00814][p] + [1.0][m02039][p] + [1.0][m02553][p]
HMR_2513	[1.0][m00814][p] + [1.0][m01597][p] => [1.0][m00095][p] + [1.0][m01261][p]
HMR_2514	[1.0][m00095][c] <=> [1.0][m00095][p]
HMR_2515	[1.0][m00125][c] + [1.0][m02444][c] => [1.0][m00861][c] + [1.0][m01596][c] + [1.0][m01597][c]
HMR_2516	[1.0][m00861][c] + [1.0][m02039][c] + [1.0][m02555][c] => [1.0][m00711][c] + [1.0][m02554][c]
HMR_2845	[1.0][m00122][c] + [1.0][m02348][r] <=> [1.0][m00122][r] + [1.0][m02348][c]
HMR_9438	[1.0][m03121][x] <=> [1.0][m03121][s]
HMR_9439	[1.0][m03123][x] <=> [1.0][m03123][s]
HMR_9432	[1.0][m02991][x] <=> [1.0][m02991][s]
HMR_9433	[1.0][m02994][x] <=> [1.0][m02994][s]
HMR_9430	[1.0][m02967][x] <=> [1.0][m02967][s]
HMR_9431	[1.0][m02968][x] <=> [1.0][m02968][s]
HMR_9436	[1.0][m03114][x] <=> [1.0][m03114][s]
HMR_9437	[1.0][m03118][x] <=> [1.0][m03118][s]
HMR_9434	[1.0][m03100][x] <=> [1.0][m03100][s]
HMR_9435	[1.0][m03106][x] <=> [1.0][m03106][s]
HMR_6169	[1.0][m02046][c] + [1.0][m01980][c] + [1.0][m02778][s] <=> [1.0][m02046][s] + [1.0][m01980][s] + [1.0][m02778][c]
HMR_6168	[1.0][m02046][c] + [1.0][m02901][c] + [1.0][m02777][s] <=> [1.0][m02046][s] + [1.0][m02901][s] + [1.0][m02777][c]
HMR_1798	[1.0][m00623][m] + [1.0][m02039][m] + [1.0][m02555][m] + [1.0][m02630][m] => [1.0][m02040][m] + [1.0][m02554][m] + [1.0][m01448][m]
HMR_1797	[1.0][m00623][c] + [1.0][m02039][c] + [1.0][m02555][c] + [1.0][m02630][c] => [1.0][m02040][c] + [1.0][m02554][c] + [1.0][m01448][c]
HMR_1796	[1.0][m00761][m] + [1.0][m02554][m] => [1.0][m01180][m] + [1.0][m02039][m] + [1.0][m02555][m]
HMR_6167	[1.0][m02046][c] + [1.0][m02900][c] + [1.0][m02777][s] <=> [1.0][m02046][s] + [1.0][m02900][s] + [1.0][m02777][c]
HMR_1794	[1.0][m00764][m] + [1.0][m02039][m] + [1.0][m02555][m] + [1.0][m02630][m] => [1.0][m00761][m] + [1.0][m02040][m] + [1.0][m02554][m]
HMR_6161	[1.0][m02046][c] + [1.0][m02900][c] + [1.0][m01398][s] <=> [1.0][m02046][s] + [1.0][m02900][s] + [1.0][m01398][c]
HMR_1792	[1.0][m00763][m] + [1.0][m02040][m] + [1.0][m02554][m] <=> [1.0][m00764][m] + [1.0][m02039][m] + [1.0][m02555][m]
HMR_6163	[1.0][m02046][c] + [1.0][m01980][c] + [1.0][m02776][s] <=> [1.0][m02046][s] + [1.0][m01980][s] + [1.0][m02776][c]
HMR_1790	[1.0][m00623][m] + [1.0][m02554][m] <=> [1.0][m00763][m] + [1.0][m02039][m] + [1.0][m02555][m]
HMR_5265	[2280.0][m01371][l] + [2280.0][m02040][l] + [1.0][m01351][l] => [2280.0][m01285][l] + [2280.0][m02751][l] + [275.0][m01307][l] + [150.0][m01365][l] + [247.0][m01369][l] + [233.0][m01370][l] + [25.0][m01628][l] + [298.0][m01974][l] + [230.0][m01975][l] + [207.0][m01986][l] + [115.0][m02125][l] + [285.0][m02184][l] + [533.0][m02360][l] + [357.0][m02426][l] + [79.0][m02471][l] + [224.0][m02724][l] + [171.0][m02770][l] + [392.0][m02896][l] + [300.0][m02993][l] + [37.0][m03089][l] + [151.0][m03101][l] + [252.0][m03135][l]
HMR_8749	[1.0][m02039][c] + [1.0][m02046][c] <=> [1.0][m01421][c]
HMR_8748	[1.0][m02040][c] + [1.0][m02983][c] => [1.0][m02751][c] + [1.0][m02982][c]
HMR_8219	[1.0][m02554][c] + [1.0][m01699][c] => [1.0][m02039][c] + [1.0][m02555][c] + [1.0][m01430][c]
HMR_8218	[1.0][m01276][c] + [1.0][m02927][c] => [1.0][m01597][c] + [1.0][m01699][c]
HMR_8743	[1.0][m01803][m] + [1.0][m01862][m] <=> [1.0][m01802][m] + [1.0][m02943][m]
HMR_8214	[1.0][m01695][c] <=> [1.0][m01695][s]
HMR_8217	[1.0][m02040][l] + [1.0][m01694][l] => [1.0][m01679][l] + [1.0][m01910][l]
HMR_8740	[1.0][m01115][c] + [1.0][m01698][c] => [1.0][m01045][c] + [1.0][m02978][c]
HMR_8211	[1.0][m02040][l] + [1.0][m01430][l] => [1.0][m01813][l] + [1.0][m02929][l]
HMR_8210	[1.0][m01679][l] + [1.0][m02040][l] => [1.0][m01430][l] + [1.0][m01910][l]
HMR_8745	[1.0][m02147][c] + [1.0][m02983][m] <=> [1.0][m02147][m] + [1.0][m02983][c]
HMR_8212	[1.0][m02682][g] + [1.0][m01694][g] => [1.0][m02681][g] + [1.0][m01695][g]
HMR_4211	[1.0][m02040][s] + [1.0][m03130][s] => [1.0][m02759][s] + [1.0][m03114][s]
HMR_4210	[1.0][m02696][c] + [1.0][m03106][c] => [1.0][m03130][c] + [1.0][m02819][c]
HMR_7396	[1.0][m02040][l] + [1.0][m02245][l] => [1.0][m01910][l] + [1.0][m02246][l]
HMR_4212	[1.0][m02658][c] => [1.0][m01596][c] + [1.0][m02812][c]
HMR_4214	[1.0][m02630][c] + [1.0][m03089][c] => [1.0][m02371][c]
HMR_4216	[1.0][m02040][c] + [1.0][m02371][c] => [1.0][m01833][c] + [1.0][m02319][c]
HMR_4219	[1.0][m02040][c] + [1.0][m01835][c] => [1.0][m01342][c] + [1.0][m01833][c]
HMR_4218	[1.0][m02040][c] + [1.0][m02371][c] => [1.0][m01307][c] + [1.0][m01835][c]
HMR_6674	[1.0][m00349][r] + [1.0][m02040][r] + [1.0][m02552][r] <=> [1.0][m02039][r] + [1.0][m02553][r] + [1.0][m02833][r]
HMR_7851	[1.0][m01680][m] + [1.0][m01688][c] => [1.0][m01680][c] + [1.0][m01688][m]
HMR_3074	[1.0][m02630][p] + [1.0][m02941][p] => [1.0][m00057][p] + [1.0][m02041][p]
HMR_3075	[1.0][m00057][p] + [1.0][m02040][p] => [1.0][m00793][p]
HMR_3076	[1.0][m00793][p] + [1.0][m02552][p] => [1.0][m00890][p] + [1.0][m02039][p] + [1.0][m02553][p]
HMR_3077	[1.0][m00890][p] + [1.0][m01597][p] => [1.0][m01261][p] + [1.0][m02678][p]
HMR_3070	[1.0][m02630][p] + [1.0][m01773][p] => [1.0][m00043][p] + [1.0][m02041][p]
HMR_3071	[1.0][m00043][p] + [1.0][m02040][p] => [1.0][m00777][p]
HMR_3072	[1.0][m00777][p] + [1.0][m02552][p] => [1.0][m00872][p] + [1.0][m02039][p] + [1.0][m02553][p]
HMR_3073	[1.0][m00872][p] + [1.0][m01597][p] => [1.0][m01261][p] + [1.0][m02941][p]
HMR_3078	[1.0][m02630][p] + [1.0][m02678][p] => [1.0][m00051][p] + [1.0][m02041][p]
HMR_3079	[1.0][m00051][p] + [1.0][m02040][p] => [1.0][m00175][p]
HMR_0535	[1.0][m01934][c] + [1.0][m02914][c] => [1.0][m00479][c] + [1.0][m01597][c]
HMR_7799	[1.0][m01371][c] + [4.0][m02039][c] + [1.0][m02040][c] => [1.0][m01285][c] + [4.0][m02039][l] + [1.0][m02751][c]
HMR_7798	[1.0][m01595][c] <=> [1.0][m01595][s]
HMR_7829	[1.0][m01680][m] + [1.0][m01756][c] => [1.0][m01680][c] + [1.0][m01756][m]
HMR_7828	[1.0][m01754][m] + [1.0][m01756][c] => [1.0][m01754][c] + [1.0][m01756][m]
HMR_7827	[1.0][m01747][m] + [1.0][m01756][c] => [1.0][m01747][c] + [1.0][m01756][m]
HMR_7794	[1.0][m02040][n] + [1.0][m02759][n] => [2.0][m02751][n]
HMR_7825	[1.0][m01285][m] + [1.0][m01643][c] => [1.0][m01285][c] + [1.0][m01643][m]
HMR_7824	[1.0][m01643][m] + [1.0][m01680][c] <=> [1.0][m01643][c] + [1.0][m01680][m]
HMR_7791	[1.0][m01802][r] => [1.0][m01802][c]
HMR_7822	[1.0][m01643][c] + [1.0][m01747][m] <=> [1.0][m01643][m] + [1.0][m01747][c]
HMR_7793	[1.0][m02039][c] <=> [1.0][m02039][g]
HMR_7820	[1.0][m01637][c] + [1.0][m01747][m] <=> [1.0][m01637][m] + [1.0][m01747][c]
HMR_7452	[1.0][m02682][g] + [1.0][m02305][g] => [1.0][m02681][g] + [1.0][m02288][g]
HMR_2133	[1.0][m00607][c] + [1.0][m02630][c] => [1.0][m00621][c] + [1.0][m02041][c]
HMR_2130	[1.0][m00608][m] + [1.0][m02040][m] + [1.0][m02554][m] <=> [1.0][m02039][m] + [1.0][m02555][m] + [1.0][m02630][m] + [1.0][m01415][m]
HMR_7451	[1.0][m03107][g] + [1.0][m02313][g] => [1.0][m03106][g] + [1.0][m02305][g]
HMR_7456	[1.0][m02040][l] + [1.0][m02279][l] => [1.0][m02280][l] + [1.0][m02946][l]
HMR_1039	[1.0][m00309][r] + [2.0][m02026][r] => [1.0][m00307][r] + [1.0][m02027][r] + [1.0][m02040][r]
HMR_4028	[1.0][m01285][c] + [1.0][m01623][c] <=> [1.0][m01371][c] + [1.0][m01424][c]
HMR_7457	[2.0][m02040][l] + [1.0][m02280][l] => [2.0][m01910][l] + [1.0][m02281][l]
HMR_7171	[1.0][m01592][g] + [1.0][m02960][g] => [1.0][m01590][g] + [1.0][m02906][g]
HMR_2674	[1.0][m00106][m] + [1.0][m02348][m] <=> [1.0][m00105][m] + [1.0][m01597][m]
HMR_2677	[1.0][m01597][m] + [1.0][m02611][m] <=> [1.0][m02348][m] + [1.0][m02612][m]
HMR_7172	[1.0][m01592][g] + [1.0][m02906][g] => [1.0][m01590][g] + [1.0][m01712][g]
HMR_7175	[1.0][m03111][g] + [1.0][m01608][g] => [1.0][m03106][g] + [1.0][m01609][g]
HMR_7174	[1.0][m03000][g] + [1.0][m03111][g] => [1.0][m03106][g] + [1.0][m01608][g]
HMR_2673	[1.0][m00105][c] + [1.0][m02348][m] <=> [1.0][m00105][m] + [1.0][m02348][c]
HMR_2672	[1.0][m00106][c] + [1.0][m02348][c] <=> [1.0][m00105][c] + [1.0][m01597][c]
HMR_7455	[1.0][m02040][l] + [1.0][m02288][l] => [1.0][m02543][l] + [1.0][m02279][l]
HMR_2679	[1.0][m02348][c] + [1.0][m01772][m] <=> [1.0][m02348][m] + [1.0][m01772][c]
HMR_2678	[1.0][m01597][c] + [1.0][m01772][c] <=> [1.0][m02348][c] + [1.0][m01773][c]
HMR_2138	[1.0][m02039][m] + [1.0][m02555][m] + [1.0][m02630][m] + [1.0][m01415][m] => [1.0][m00035][m] + [1.0][m02040][m] + [1.0][m02554][m]
HMR_0527	[1.0][m00134][c] + [1.0][m02914][c] => [1.0][m00466][c] + [1.0][m01597][c]
HMR_2139	[1.0][m00035][c] + [1.0][m02039][c] + [1.0][m02553][c] + [1.0][m02630][c] => [1.0][m02040][c] + [1.0][m02552][c] + [1.0][m01416][c]
HMR_5006	[1.0][m01830][c] => [1.0][m01830][m]
HMR_0525	[1.0][m00103][c] + [1.0][m02914][c] => [1.0][m00452][c] + [1.0][m01597][c]
HMR_0524	[1.0][m00125][c] + [1.0][m02914][c] => [1.0][m00464][c] + [1.0][m01597][c]
HMR_0523	[1.0][m00108][c] + [1.0][m02914][c] => [1.0][m00457][c] + [1.0][m01597][c]
HMR_0522	[1.0][m02390][c] + [1.0][m02914][c] => [1.0][m00492][c] + [1.0][m01597][c]
HMR_6323	[1.0][m02039][c] + [1.0][m01365][c] => [1.0][m02039][m] + [1.0][m01365][m]
HMR_6436	[1.0][m01096][m] + [1.0][m01371][m] + [1.0][m01597][m] + [1.0][m02039][m] + [1.0][m02040][m] + [1.0][m02552][m] + [1.0][m02630][m] => [1.0][m00766][m] + [1.0][m01334][m] + [1.0][m02041][m] + [1.0][m02553][m] + [1.0][m02759][m] + [1.0][m02774][m]
HMR_1114	[1.0][m00329][c] + [1.0][m02040][c] <=> [1.0][m00332][c]
HMR_0520	[1.0][m02110][c] + [1.0][m02914][c] => [1.0][m00482][c] + [1.0][m01597][c]
HMR_1117	[1.0][m00328][r] + [1.0][m02554][r] <=> [1.0][m00329][r] + [1.0][m02039][r] + [1.0][m02555][r]
HMR_6492	[1.0][m02040][c] + [1.0][m01924][c] <=> [1.0][m01923][c] + [1.0][m01973][c]
HMR_6327	[1.0][m02039][c] + [1.0][m01588][m] => [1.0][m02039][m] + [1.0][m01588][c]
HMR_1034	[1.0][m02630][p] + [1.0][m01362][p] => [1.0][m00309][p]
HMR_1110	[1.0][m00331][r] + [1.0][m02039][r] + [1.0][m02555][r] + [1.0][m02630][r] => [1.0][m00330][r] + [1.0][m02040][r] + [1.0][m02554][r]
HMR_1445	[1.0][m00167][c] + [1.0][m01371][c] => [1.0][m00165][c] + [1.0][m01285][c]
HMR_6324	[1.0][m02039][c] + [1.0][m01365][m] => [1.0][m02039][m] + [1.0][m01365][c]
HMR_1033	[1.0][m02630][r] + [1.0][m01362][r] => [1.0][m00309][r]
HMR_2644	[1.0][m02348][c] + [1.0][m02100][m] <=> [1.0][m02348][m] + [1.0][m02100][c]
HMR_5009	[1.0][m02609][c] <=> [1.0][m02609][s]
HMR_8142	[1.0][m02040][l] + [1.0][m02105][l] => [1.0][m01974][l] + [1.0][m02119][l]
HMR_5008	[1.0][m01673][c] <=> [1.0][m01673][s]
HMR_7142	[1.0][m02040][s] + [1.0][m02552][s] => [1.0][m01288][s] + [1.0][m02039][s] + [1.0][m02583][s]
HMR_6434	[1.0][m01226][m] + [1.0][m01371][m] + [1.0][m01597][m] + [3.0][m02039][m] + [1.0][m02040][m] + [1.0][m02552][m] + [1.0][m02630][m] => [1.0][m01186][m] + [1.0][m01334][m] + [1.0][m02041][m] + [1.0][m02553][m] + [1.0][m02759][m] + [1.0][m02774][m]
HMR_7143	[1.0][m02040][c] + [1.0][m02552][c] => [1.0][m01288][c] + [1.0][m02039][c] + [1.0][m02583][c]
HMR_2640	[1.0][m01597][m] + [1.0][m02676][m] <=> [1.0][m02348][m] + [1.0][m02677][m]
HMR_7145	[1.0][m02034][c] + [1.0][m02040][c] => [1.0][m02759][c] + [1.0][m01618][c]
HMR_1326	[1.0][m02554][c] + [1.0][m02789][c] => [1.0][m02039][c] + [1.0][m02555][c] + [1.0][m02794][c]
HMR_1327	[1.0][m02554][c] + [1.0][m02789][c] => [1.0][m02039][c] + [1.0][m02555][c] + [1.0][m02786][c]
HMR_1324	[1.0][m02040][c] + [1.0][m02779][c] <=> [1.0][m02786][c]
HMR_1637	[1.0][m00618][m] + [1.0][m02630][m] => [1.0][m00749][m] + [1.0][m02041][m]
HMR_1322	[1.0][m02777][c] <=> [1.0][m02781][c]
HMR_1323	[1.0][m02779][c] <=> [1.0][m02781][c]
HMR_1320	[1.0][m01168][c] + [1.0][m02039][c] + [1.0][m02553][c] <=> [1.0][m02552][c] + [1.0][m02788][c]
HMR_1321	[1.0][m02040][c] + [1.0][m02777][c] <=> [1.0][m02786][c]
HMR_7147	[1.0][m01371][c] + [1.0][m02488][c] => [1.0][m02759][c] + [1.0][m01281][c]
HMR_1638	[1.0][m00618][p] + [1.0][m01803][p] + [1.0][m02630][p] => [1.0][m00749][p] + [1.0][m01802][p] + [2.0][m02040][p]
HMR_1639	[1.0][m00618][p] + [1.0][m02630][p] => [1.0][m00749][p] + [1.0][m02041][p]
HMR_1328	[1.0][m00392][c] + [1.0][m02039][c] + [1.0][m02553][c] <=> [1.0][m02552][c] + [1.0][m02789][c]
HMR_1329	[1.0][m02039][c] + [1.0][m02555][c] + [1.0][m02783][c] <=> [1.0][m02554][c] + [1.0][m02789][c]
HMR_8917	[1.0][m02519][s] + [1.0][m02426][s] => [1.0][m02519][c] + [1.0][m02426][c]
HMR_8914	[1.0][m02362][c] <=> [1.0][m02362][r]
